ADM4_EN,ADM4_PCODE,ADM4_REF,ADM4ALT1_EN,ADM4ALT2_EN,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,DATE,VALIDON,VALIDTO,AREA_SQKM
Barrah,BD30266227,,,,Nawabganj,BD302662,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,17.2272936737879
Barshail,BD50646021,,,,Naogaon Sadar,BD506460,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,14.0973428206164
Barthi,BD10063223,,,,Gaurnadi,BD100632,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,21.2839072160996
Baruakhali,BD30266233,,,,Nawabganj,BD302662,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,11.1171115922056
Barudia,BD30487915,,,,Pakundia,BD304879,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,18.4730886875163
Baruhas,BD50888910,,,,Tarash,BD508889,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,48.05193181041719
Barui Para,BD40509429,,,,Mirpur,BD405094,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,26.8301282660569
Baruia,BD10428413,,,,Rajapur,BD104284,Jhalokati,BD1042,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,25.7279045973319
Barura Paurashava,BD20190999,,,,Barura,BD201909,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,20.2958499133082
Basail,BD30597413,,,,Serajdikhan,BD305974,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,17.3084333809825
Basail,BD30930911,,,,Basail,BD309309,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,27.5761828639495
Basan,BD30333023,,,,Gazipur Sadar,BD303330,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,36.81227763531
Basanda,BD10424017,,,,Jhalokati Sadar,BD104240,Jhalokati,BD1042,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,21.123909625474
Basantapur,BD30827629,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,31.9710603583494
Basati,BD45616517,,,,Muktagachha,BD456165,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,30.3437951987053
Basikpur,BD20514314,,,,Lakshmipur Sadar,BD205143,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,18.6885677351345
Basta,BD30263813,,,,Keraniganj,BD302638,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,23.2494263188884
Basu Para,BD50811224,,,,Baghmara,BD508112,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,29.5963057736324
Basuari,BD40410915,,,,Bagher Para,BD404109,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,26.9982079953696
Basudeb,BD20121317,,,,Brahmanbaria Sadar,BD201213,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,25.5044584591184
Basudebpur,BD50813422,,,,Godagari,BD508134,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,19.1446868840823
Basundia,BD40414711,,,,Kotwali,BD404147,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,32.2077225023021
Basurhat Paurashava,BD20752199,,,,Companiganj,BD207521,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,3.21321977690188
Bataiya,BD20754723,,,,Kabirhat,BD207547,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,15.4809046140062
Batajore,BD10063231,,,,Gaurnadi,BD100632,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,21.9490667938062
Batakashi (purba Silpur),BD20192787,,,,Chandina,BD201927,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,14.9132193377405
Batamara,BD10066911,,,,Muladi,BD100669,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,27.3796379196665
Batara,BD50386119,,,,Khetlal,BD503861,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,33.7983004277963
Batiaghata,BD40471235,,,,Batiaghata,BD404712,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,34.1391431849502
Batikamari,BD30355822,,,,Muksudpur,BD303558,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,16.7199551092515
Batisha,BD20193115,,,,Chauddagram,BD201931,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,17.3069028874029
Batnatali,BD20466719,,,,Manikchhari,BD204667,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,34.9335411068239
Battajore,BD45390735,,,,Bakshiganj,BD453907,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,25.4375336068306
Battali,BD20150457,,,,Anowara,BD201504,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,11.8036735180372
Bauisena,BD40652815,,,,Kalia,BD406528,Narail,BD4065,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,30.7489865170795
Baulai,BD30484917,,,,Kishoreganj Sadar,BD304849,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,19.334017514961
Baultali,BD30353213,,,,Gopalganj Sadar,BD303532,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,16.8319136495772
Baultali,BD30594415,,,,Lohajang,BD305944,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,8.531532113489469
Bauphal,BD10783829,,,,Bauphal,BD107838,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,16.8397339837309
Baura,BD55527013,,,,Patgram,BD555270,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,37.3315645866654
Bauria,BD20157820,,,,Sandwip,BD201578,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,21.8073734843615
Bausa,BD50811023,,,,Bagha,BD508110,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,32.1936222488324
Bausha,BD60367714,,,,Nabiganj,BD603677,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,45.3075836779933
Baushi,BD45720935,,,,Barhatta,BD457209,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,31.815651342745
Bausia,BD30592421,,,,Gazaria,BD305924,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,24.883731121048
Bayaragadi,BD30597420,,,,Serajdikhan,BD305974,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,9.94844905039951
Bayek,BD20126331,,,,Kasba,BD201263,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,23.9358797670842
Bayratala Dakshin,BD30548715,,,,Shib Char,BD305487,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,9.0159305137116
Bayratala Uttar,BD30548718,,,,Shib Char,BD305487,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,12.9767896910955
Bazalia,BD20158221,,,,Satkania,BD201582,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,20.6817042308701
Bazra,BD20758321,,,,Sonaimuri,BD207583,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,14.19054802967
Bazra,BD55499416,,,,Ulipur,BD554994,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,32.505810809216
Beani Bazar,BD60911717,,,,Beani Bazar,BD609117,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,3.02315793356616
Beani Bazar Paurashava,BD60911799,,,,Beani Bazar,BD609117,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,7.70658986207804
Begampur,BD40182323,,,,Chuadanga Sadar,BD401823,Chuadanga,BD4018,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,57.8927204567443
Begumganj,BD20750724,,,,Begumganj,BD207507,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,7.30120537069719
Begumganj,BD55499414,,,,Ulipur,BD554994,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,49.7199184341064
Begunbari,BD55949417,,,,Thakurgaon Sadar,BD559494,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,33.56676731086471
Beheli,BD60905013,,,,Jamalganj,BD609050,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,80.0398985268019
Beimar,BD20467035,,,,Matiranga,BD204670,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,78.37214452551889
Bejgaon,BD30594413,,,,Lohajang,BD305944,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,7.57482029708264
Bejoybagh,BD20758019,,,,Senbagh,BD207580,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,14.4353102760262
Bekra,BD30937610,,,,Nagarpur,BD309376,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,6.11922527735859
Belabo,BD30680720,,,,Belabo,BD306807,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,10.1686958124699
Belai Chhari,BD20842923,,,,Belai Chhari,BD208429,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,87.1523543435016
Belaichandi,BD55277716,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,38.0697834238303
Belchhari,BD20467023,,,,Matiranga,BD204670,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,39.221217123506
Belgachha,BD45392913,,,,Islampur,BD453929,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,36.8944738120755
Belgachha,BD55495217,,,,Kurigram Sadar,BD554952,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,17.3488643304845
Belgachhi,BD40180713,,,,Alamdanga,BD401807,Chuadanga,BD4018,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,19.5668979063152
Belghar,BD20193328,,,,Comilla Sadar Dakshin,BD201933,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,20.9989394419283
Belghar Uttar,BD20193329,,,,Comilla Sadar Dakshin,BD201933,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,6.13762337032797
Belka,BD55329112,,,,Sundarganj,BD553291,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,21.3342352901777
Belkuchi,BD50881127,,,,Belkuchi,BD508811,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,20.1246742818328
Belkuchi Paurashava,BD50881199,,,,Belkuchi,BD508811,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,7.46338842444167
Belpukuria,BD50818227,,,,Puthia,BD508182,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,29.1093739919987
Beltail,BD50886712,,,,Shahjadpur,BD508867,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,22.1690784566768
Bemarta,BD40010825,,,,Bagerhat Sadar,BD400108,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,39.672743523013
Benail,BD55271011,,,,Birampur,BD552710,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,37.8386640742755
Benapole,BD40419025,,,,Sharsha,BD404190,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,18.6357860298477
Benapole Paurashava,BD40419099,,,,Sharsha,BD404190,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,11.7081768512204
Benghari Banagram,BD55772514,,,,Boda,BD557725,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,36.7258277563932
Bera Paurashava,BD50761699,,,,Bera,BD507616,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,19.1433843108982
Beraid,BD30260419,,,,Badda,BD302604,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,12.624756447579
Berubari,BD55496118,,,,Nageshwari,BD554961,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,19.7595981578847
Betaga,BD40013421,,,,Fakirhat,BD400134,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,18.41773962091
Betagair,BD45617215,,,,Nandail,BD456172,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,36.3474226264311
Betagi,BD10044711,,,,Betagi,BD100447,Barguna,BD1004,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,15.4832893741024
Betagi,BD20157015,,,,Rangunia,BD201570,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,17.4972752331665
Betagi Sankipura,BD10785242,,,,Dashmina,BD107852,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,30.4163034570287
Betbaria,BD40506325,,,,Khoksa,BD405063,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,12.1433596205113
Betbunia,BD20842519,,,,Kawkhali (Betbunia),BD208425,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,34.0664923552967
Betdighi,BD55273828,,,,Fulbari,BD552738,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,34.8681205676366
Betgari,BD55852721,,,,Gangachara,BD558527,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,22.2343493415239
Bethuri,BD30354311,,,,Kashiani,BD303543,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,19.9951736417087
Betila Mitara,BD30564611,,,,Manikganj Sadar,BD305646,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,17.3780671842282
Betka,BD30599431,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,8.999719053980499
Betkapa,BD55326719,,,,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,20.5729642233116
Betmari Ghughurakandi,BD45898815,,,,Sherpur Sadar,BD458988,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,27.3160178404822
Betmore Rajpara,BD10795825,,,,Mathbaria,BD107958,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,31.1861898830859
Bhabaniganj,BD20514315,,,,Lakshmipur Sadar,BD205143,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,21.2938675454552
Bhabanigonj Paurashava,BD50811299,,,,Baghmara,BD508112,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,13.2423777526527
Bhabanipur,BD10092916,,,,Daulatkhan,BD100929,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,1.35507758288637
Bhabanipur,BD20190925,,,,Barura,BD201909,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,14.9061996056893
Bhabanipur,BD45612029,,,,Fulbaria,BD456120,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,29.6305435797759
Bhabanipur,BD50108817,,,,Sherpur,BD501088,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,36.7712735110761
Bhaber Char,BD30592431,,,,Gazaria,BD305924,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,8.939574148294579
Bhabicha,BD50646921,,,,Niamatpur,BD506469,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,49.4223801737981
Bhabkhali,BD45615229,,,,Mymensingh Sadar,BD456152,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,31.6881434460142
Bhabki,BD55276047,,,,Khansama,BD552760,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,29.1326287637324
Bhabrasur,BD30355810,,,,Muksudpur,BD303558,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,15.5255207657623
Bhadai,BD55520210,,,,Aditmari,BD555202,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,21.6766400144768
Bhadeshwar,BD60360523,,,,Bahubal,BD603605,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,63.4221081162574
Bhadeshwar,BD60913817,,,,Golabganj,BD609138,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,30.3582595755167
Bhadra,BD30937612,,,,Nagarpur,BD309376,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,21.4186253926138
Bhadrabila,BD40657620,,,,Narail Sadar,BD406576,Narail,BD4065,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,23.9322680849267
Bhadraghat,BD50884419,,,,Kamarkhanda,BD508844,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,23.696553323113
Bhadrasan,BD30548721,,,,Shib Char,BD305487,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,9.551776797337311
Bhadsa,BD50384728,,,,Joypurhat Sadar,BD503847,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,30.1721397489791
Bhadur,BD20516513,,,,Ramganj,BD205165,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,9.621279759574751
Bhaduria,BD55276913,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,37.9017665848833
Bhagyakul,BD30598427,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,17.7317905809629
Bhaibonchhara,BD20464915,,,,Khagrachhari Sadar,BD204649,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,103.103102018809
Bhairab Paurashava,BD30481199,,,,Bhairab,BD304811,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,18.1673001874523
Bhaitkandi,BD45618118,,,,Phulpur,BD456181,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,24.5019103483778
Bhakurta,BD30267227,,,,Savar,BD302672,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,18.4616360545356
Bhalaguri,BD55523319,,,,Hatibandha,BD555233,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,26.8199002232372
Bhalain,BD50644712,,,,Manda,BD506447,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,28.530607511557
Bhaluka,BD45611314,,,,Bhaluka,BD456113,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,25.7268352056373
Bhaluka Paurashava,BD45611399,,,,Bhaluka,BD456113,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,6.17250539165374
Bhalukgachhi,BD50818240,,,,Puthia,BD508182,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,33.8339894400666
